,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
2132,GO:0005506,iron ion binding,55,-0.343973506,-1.110501591,0.290322581,0.560925137,0.462440337,1521,"tags=31%, list=25%, signal=23%",HBA1/SCD/PHF2/ALKBH1/FDX1/P4HTM/P3H1/ISCU/OGFOD3/FECH/FTO/TMLHE/ALOX5/SNCA/CYP27A1/NFU1/CYP2U1
2133,GO:0062125,regulation of mitochondrial gene expression,22,-0.413506869,-1.132247666,0.299832496,0.561142209,0.435666005,1575,"tags=50%, list=26%, signal=37%",RPUSD3/RCC1L/FASTKD2/ALKBH1/RMND1/TRUB2/LRPPRC/TACO1/UQCC2/TSFM/MALSU1
2134,GO:0072595,maintenance of protein localization in organelle,22,-0.412115433,-1.128437693,0.299832496,0.561142209,0.435666005,595,"tags=23%, list=10%, signal=21%",TMED2/CDK5/FKRP/BBS4/AKT1
2135,GO:0030834,regulation of actin filament depolymerization,33,0.354450125,1.112212246,0.299492386,0.561142209,0.435666005,713,"tags=27%, list=12%, signal=24%",ADD1/SPTBN1/TMOD3/TRIOBP/CAPG/ADD3/SVIL/FLII/LIMA1
2136,GO:0044091,membrane biogenesis,35,0.338818737,1.082651603,0.30075188,0.561870267,0.436231263,334,"tags=14%, list=5%, signal=14%",RCC1/PACSIN2/SPTBN1/ANXA2/ANK3
2137,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,44,0.318837435,1.077406056,0.300791557,0.561870267,0.436231263,598,"tags=23%, list=10%, signal=21%",RPS27L/RPS3/RACK1/LGALS9/DAP/ROBO1/TNFSF10/SMAD3/SIRT1/PYCARD
2138,GO:0022603,regulation of anatomical structure morphogenesis,295,0.231936806,1.037065175,0.300469484,0.561870267,0.436231263,767,"tags=17%, list=12%, signal=16%",CDH1/TMBIM1/DAB2IP/MYH9/RACK1/CDC42EP1/ARPIN/TJP1/GLUL/ROBO1/MOV10/JCAD/EZR/CD44/TACSTD2/DBN1/ADA/FBLIM1/HSPG2/MSN/JUP/ANXA3/QKI/AQP1/ATP2B4/NEDD4L/GATA6/TPM1/CRK/CLDN3/ITGA5/RREB1/HSPB1/ARHGAP18/SLC12A2/SIRT1/CTSH/DAPK3/DAG1/SP100/MYL12B/F11R/CORO1C/RASAL1/INF2/KANK1/DIAPH1/ITGB1/RELA/CFL1
2139,GO:0140888,interferon-mediated signaling pathway,41,0.328513129,1.086983622,0.301333333,0.562526936,0.436741095,1842,"tags=49%, list=30%, signal=34%",IFITM3/IFNGR1/RAF1/ISG15/SAMHD1/SP100/PARP14/TANK/PTPN2/JAK1/EIF4E2/IRF3/IFIH1/CACTIN/RBM47/TRIM65/GIGYF2/TREX1/STAT1/OAS3
2140,GO:0005669,transcription factor TFIID complex,24,0.353468552,1.033887458,0.388888889,0.56261932,0.341833966,2576,"tags=67%, list=42%, signal=39%",TAF5/TAF8/GTF2B/GTF2A2/TAF10/GTF2F1/PAAF1/TBP/TAF9/GTF2E1/TAF3/GTF2H2/GTF2H4/GTF2H3/GTF2E2/TAF6L
2141,GO:0071868,cellular response to monoamine stimulus,20,-0.413960309,-1.119825684,0.302170284,0.563378013,0.437401864,1112,"tags=50%, list=18%, signal=41%",DTNBP1/GSK3A/PALM/ABL1/GNB1/GSK3B/GNA14/GNG2/GNAO1/GNAS
2142,GO:0071870,cellular response to catecholamine stimulus,20,-0.413960309,-1.119825684,0.302170284,0.563378013,0.437401864,1112,"tags=50%, list=18%, signal=41%",DTNBP1/GSK3A/PALM/ABL1/GNB1/GSK3B/GNA14/GNG2/GNAO1/GNAS
2143,GO:0003925,G protein activity,18,-0.438933196,-1.138702925,0.292763158,0.563514048,0.464574699,497,"tags=39%, list=8%, signal=36%",HRAS/ARL8B/RAB1B/GNAI1/GNAO1/RAC3/GNAS
2144,GO:0070588,calcium ion transmembrane transport,102,-0.302816578,-1.070597562,0.302631579,0.563527443,0.43751788,1131,"tags=25%, list=18%, signal=20%",ATP2B1/NIPSNAP2/ABL1/TMEM38B/UBQLN1/PPP3CB/MCUR1/PPP3R1/SLC8A2/PDE4D/GPM6A/MICU3/GHITM/PRNP/PSEN2/CAMK2D/SNCA/PLCB4/CACNA2D1/BIN1/ATP2C1/SLC25A25/CACNA2D2/EHD3/ATP2A3
2145,GO:1902652,secondary alcohol metabolic process,71,0.290132166,1.069127788,0.30259366,0.563527443,0.43751788,1180,"tags=37%, list=19%, signal=30%",IDH2/HDLBP/CAT/ACADL/FDFT1/QKI/HMGCS1/FDPS/FMO5/LBR/CES1/LIMA1/CFTR/PLPP6/LPCAT3/CYP7B1/EBP/DHCR7/SEC14L2/FDXR/HMGCS2/SOAT1/LDLR/MVD/G6PD/ERLIN2
2146,GO:0004532,RNA exonuclease activity,17,0.418986745,1.123761567,0.294871795,0.563738684,0.464759893,2178,"tags=65%, list=35%, signal=42%",HELZ2/EXOSC2/ERI3/ZC3H12A/EXOSC3/EXOSC7/CNOT7/EXOSC5/EXOSC9/NOCT/DIS3L
2147,GO:0003690,double-stranded DNA binding,323,0.229471276,1.035960577,0.295081967,0.563738684,0.464759893,1844,"tags=33%, list=30%, signal=24%",RPS3/CXXC1/YAP1/WBP2/EGFR/ACTN4/MYBBP1A/NPM1/EEF1D/CC2D1A/NFKB2/DDX60/GATA6/STAT6/USP3/ZNF281/RREB1/SMAD3/SUZ12/RIGI/MUC1/SIRT1/RB1/YBX3/BHLHA15/KMT2D/H1-0/GMEB2/PCNA/SMAD2/GABPA/RELA/NFIA/APEX1/NFIB/SMARCA4/CEBPD/H1-5/ATF1/GRWD1/NFYC/SMAD1/TBL1X/H1-2/HNF1B/CARM1/PBX1/MAFK/RBPJ/PIN4/ARID4B/H2AZ1/ZNF446/BASP1/ZFY/CHD2/NKRF/YBX1/MAZ/ZNF787/NRF1/ZNF358/CENPC/ERCC5/NCOR1/IRF3/CIC/RXRB/ZBTB20/TFE3/ZNF579/GABPB1/RELB/ETV6/SETX/HDGF/H1-4/BANF1/MNDA/MNT/TFCP2/HMGB1/IFI16/ZFP62/KIN/NFATC2/LRRFIP1/MCM2/ZNF784/TFEB/APTX/MACROH2A2/AKAP8/DNMT3A/FOXJ3/JUN/TRIM24/HNF4A/TREX1/CREB1/GTF2B/NFYA/SUB1/KLF13/KCNH2/STAT1/MAFF
2148,GO:0006779,porphyrin-containing compound biosynthetic process,20,-0.413367267,-1.118221415,0.303839733,0.563879416,0.437791149,1198,"tags=40%, list=20%, signal=32%",RSAD1/FLVCR1/PGRMC1/PPOX/FECH/SUCLA2/ABCB6/ABCB7
2149,GO:0033014,tetrapyrrole biosynthetic process,20,-0.413367267,-1.118221415,0.303839733,0.563879416,0.437791149,1198,"tags=40%, list=20%, signal=32%",RSAD1/FLVCR1/PGRMC1/PPOX/FECH/SUCLA2/ABCB6/ABCB7
2150,GO:0030203,glycosaminoglycan metabolic process,45,-0.349988995,-1.093536641,0.303858521,0.563879416,0.437791149,558,"tags=16%, list=9%, signal=14%",B4GAT1/ST3GAL6/CHST9/CHPF/B3GAT3/GLCE/BPNT2
2151,GO:0030258,lipid modification,87,-0.310671972,-1.084676634,0.303964758,0.563879416,0.437791149,877,"tags=22%, list=14%, signal=19%",ECHS1/SLC27A2/CPT2/SESN2/ACAT1/DGKZ/IRS2/ALOX5/PEX5/SYNJ1/MTMR9/PEX13/ACACB/DGKE/AMACR/ETFDH/MTMR7/AKT1/HADH
2152,GO:0043535,regulation of blood vessel endothelial cell migration,44,0.318406882,1.075951142,0.303430079,0.563879416,0.437791149,1381,"tags=36%, list=23%, signal=28%",HDAC7/JCAD/JUP/CIB1/ATP2B4/HSPB1/SIRT1/ADAM17/STARD13/MAP2K3/THBS1/PRKD1/FGF2/MAP2K5/AMOT/PRKD2
2153,GO:1902904,negative regulation of supramolecular fiber organization,91,0.280640317,1.068798661,0.303680982,0.563879416,0.437791149,715,"tags=22%, list=12%, signal=20%",ADD1/SPTBN1/ARPIN/TJP1/TACSTD2/SSH3/HSPG2/TMOD3/CIB1/MID1/TRIOBP/ARHGEF2/CAPG/ADD3/SVIL/FLII/F11R/RHPN2/LIMA1/KANK1
2154,GO:0031670,cellular response to nutrient,17,-0.444264203,-1.13409643,0.305357143,0.565752551,0.439245435,251,"tags=35%, list=4%, signal=34%",KAT2B/NCOA1/RPS6KB1/MLXIPL/CASR/GDAP1
2155,GO:0021695,cerebellar cortex development,19,-0.424316004,-1.119899528,0.305317324,0.565752551,0.439245435,2069,"tags=58%, list=34%, signal=38%",KNDC1/GBA1/SERPINE2/LDB1/HERC1/MTPN/COQ8B/AGTPBP1/SPTBN2/CDK5/SLC25A46
2156,GO:0071385,cellular response to glucocorticoid stimulus,27,0.365601068,1.116106994,0.305623472,0.565891425,0.439353256,1032,"tags=26%, list=17%, signal=22%",EGFR/ZFP36L1/AQP1/ASS1/ZFP36L2/PCK2/HMGCS2
2157,GO:0043539,protein serine/threonine kinase activator activity,17,0.417813002,1.120613477,0.297435897,0.566123344,0.466725865,469,"tags=18%, list=8%, signal=16%",DAB2IP/GCN1/SLC27A1
2158,GO:2000404,regulation of T cell migration,18,0.401367492,1.115721348,0.306264501,0.566369062,0.439724089,659,"tags=28%, list=11%, signal=25%",ADAM10/CRK/PYCARD/RIPK3/ADAM17
2159,GO:0002237,response to molecule of bacterial origin,115,0.265160986,1.054804303,0.30625,0.566369062,0.439724089,1145,"tags=29%, list=19%, signal=24%",CASP7/PDCD4/ALAD/DAB2IP/SOD2/CASP8/LGALS9/LYN/RPL13A/SIGIRR/CDK19/ASS1/NFKB2/TSPO/PYCARD/GSTP1/ADAM17/PLSCR4/RELA/MAPKAPK3/SELENOS/MAP2K3/CLDN1/TRIM5/PCK2/HMGCS2/CAPN2/CASP1/S100A14/PLSCR3/ZC3H12A/MAOB/FBXO3
2160,GO:0044325,transmembrane transporter binding,51,-0.344172897,-1.102371621,0.3,0.566973777,0.467426983,494,"tags=20%, list=8%, signal=18%",TRAPPC2/BAG2/PRNP/CAMK2D/SNAP25/CASR/KCNJ11/TCAF2/ABCC8/ATP2A3
2161,GO:0000175,3'-5'-RNA exonuclease activity,15,0.421357735,1.098893604,0.301204819,0.566973777,0.467426983,871,"tags=20%, list=14%, signal=17%",HELZ2/EXOSC2/ERI3
2162,GO:0016896,"RNA exonuclease activity, producing 5'-phosphomonoesters",15,0.421357735,1.098893604,0.301204819,0.566973777,0.467426983,871,"tags=20%, list=14%, signal=17%",HELZ2/EXOSC2/ERI3
2163,GO:0008542,visual learning,16,-0.452028503,-1.137019133,0.306878307,0.567149471,0.440329992,1044,"tags=44%, list=17%, signal=36%",DDHD2/ABCA7/NF1/PIAS1/MECP2/CDK5/ABCC8
2164,GO:0010638,positive regulation of organelle organization,213,-0.274634154,-1.066208305,0.307486631,0.567918781,0.440927277,1387,"tags=27%, list=23%, signal=21%",UBAP2L/CARMIL2/TRIM27/NPM2/MTSS1/SYT4/SMCR8/BAX/WASHC2C/WNT4/WRAP53/ANK1/CDK5RAP2/SORBS3/MAPT/ABL1/PPP3CB/CDKN1B/PDE4DIP/DDHD2/MFF/SPIRE1/PDXP/GSK3B/MIEF1/TERF2/TOM1/PIP4K2B/WASF3/RAB3GAP2/RPH3A/MECP2/ELAPOR1/RAB3GAP1/RPH3AL/SSBP1/ACD/PIP4K2C/SYNJ1/SYT5/TERF2IP/ASAP1/ABI2/SYT7/EVL/SNCA/BAIAP2/DNM1L/PFN2/MAP1B/BIN1/BBS4/GSN/ADCK1/LNPK/IFT88/PPM1E
2165,GO:0000794,condensed nuclear chromosome,15,0.409431941,1.047726271,0.394144144,0.568269468,0.34526686,1251,"tags=53%, list=20%, signal=43%",RCC1/ADD3/RRS1/NOL6/NIFK/CHMP1A/SUN2/UBE2I
2166,GO:0043457,regulation of cellular respiration,23,0.367370761,1.095903218,0.308788599,0.569611906,0.442241805,124,"tags=13%, list=2%, signal=13%",SHMT2/IDE/PPIF
2167,GO:0042168,heme metabolic process,23,0.367313172,1.095731423,0.308788599,0.569611906,0.442241805,534,"tags=26%, list=9%, signal=24%",ALAD/ABCC1/BDH2/HMBS/BLVRB/TSPO
2168,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,62,0.296342161,1.065266377,0.310344828,0.571769256,0.443916753,1396,"tags=31%, list=23%, signal=24%",ADA/IL18/STAT6/HLA-DRB1/HLA-C/DUSP22/PAXIP1/RIPK3/IL4I1/RC3H1/C3/RIF1/IL1RL1/SLC15A4/ZC3H12A/NECTIN2/HLA-B/TRPM4/TAP2
2169,GO:0050767,regulation of neurogenesis,123,-0.291990077,-1.064329738,0.310344828,0.571769256,0.443916753,1340,"tags=29%, list=22%, signal=23%",CRABP2/SYT4/NPTN/TRIM46/YWHAH/METRN/PTEN/OBSL1/MAPT/APPL2/STAU2/PTPRS/NKX6-1/HLTF/NUMBL/HAPLN4/TIAM1/NF1/ZFYVE27/PAX6/MECP2/KIFAP3/PLXNC1/CDK5/GDI1/MAP2/SLC7A5/CAMK2B/BAIAP2/PRUNE1/MAP1B/BIN1/NKX2-2/SORL1/RUFY3/ABCC8
2170,GO:0030833,regulation of actin filament polymerization,71,0.289130498,1.065436674,0.311239193,0.573059959,0.444918844,874,"tags=25%, list=14%, signal=22%",LATS1/ADD1/SPTBN1/CDC42EP1/SSH3/TMOD3/TRIOBP/BAIAP2L1/ARF6/CAPG/ARHGAP18/ADD3/SVIL/PYCARD/FLII/KANK1/NCK2/PFN1
2171,GO:0042162,telomeric DNA binding,18,-0.433882435,-1.125599982,0.305921053,0.573194214,0.472555263,1462,"tags=33%, list=24%, signal=25%",RPA2/WRN/TERF2/TP53BP1/ACD/TERF2IP
2172,GO:0019887,protein kinase regulator activity,85,0.277349833,1.064769539,0.306748466,0.573194214,0.472555263,602,"tags=15%, list=10%, signal=14%",DAB2IP/GCN1/RACK1/EGFR/NPM1/INSR/PAK1IP1/CIB1/SLC27A1/HSPB1/PPP1R1B/TESC/MAP3K20
2173,GO:0045663,positive regulation of myoblast differentiation,17,0.413125778,1.133369612,0.312217195,0.573859315,0.445539457,835,"tags=18%, list=14%, signal=15%",SMARCC1/ARID2/SMARCA4
2174,GO:0001541,ovarian follicle development,16,0.424829748,1.131932553,0.312643678,0.573859315,0.445539457,837,"tags=19%, list=14%, signal=16%",CTNNA1/BCL2L1/MMP2
2175,GO:0007632,visual behavior,17,-0.442499972,-1.129592785,0.3125,0.573859315,0.445539457,1044,"tags=41%, list=17%, signal=34%",DDHD2/ABCA7/NF1/PIAS1/MECP2/CDK5/ABCC8
2176,GO:0002088,lens development in camera-type eye,26,-0.396163715,-1.117084584,0.312393888,0.573859315,0.445539457,2289,"tags=58%, list=37%, signal=36%",FAT1/NF2/CRYBG3/SPRED2/CRYBA2/NECTIN1/MED1/PYGO2/SHROOM2/TBC1D20/CDKN1B/PAX6/TMOD1/NECTIN3/ABI2
2177,GO:0051347,positive regulation of transferase activity,103,0.27372754,1.068642723,0.311926606,0.573859315,0.445539457,1311,"tags=30%, list=21%, signal=24%",DAB2IP/RPS3/TPD52L1/EGFR/ROBO1/RPS2/INSR/RALB/CIB1/SIRT1/HLA-DRB1/PPIA/RIPK3/ADAM17/PCNA/FBN1/RFC3/MAP2K3/CAMK1/PLA2G1B/MAP3K11/PIBF1/THBS1/ARHGEF5/TLR3/FGF2/UBE2I/UNC119/CD74/PRKCD/ZNF622
2178,GO:0004864,protein phosphatase inhibitor activity,21,-0.417481169,-1.119394656,0.308319739,0.574035296,0.473248671,1364,"tags=38%, list=22%, signal=30%",PPP1R2/URI1/PPME1/PPP1R9B/PPP1R1A/PHACTR2/PPP1R14C/PPP1R37
2179,GO:0042987,amyloid precursor protein catabolic process,31,-0.37869428,-1.107653948,0.313028765,0.574209713,0.445811503,1128,"tags=35%, list=18%, signal=29%",CLU/RANBP9/APH1B/ABCA7/PIN1/PRNP/PSEN2/RTN1/BIN1/SLC2A13/SORL1
2180,GO:0018958,phenol-containing compound metabolic process,28,-0.380974906,-1.097262554,0.313432836,0.574370361,0.445936229,306,"tags=21%, list=5%, signal=20%",CPQ/PNKD/SNCA/HPRT1/GPD1/GPD2
2181,GO:1904377,positive regulation of protein localization to cell periphery,42,-0.354457906,-1.095833162,0.313504823,0.574370361,0.445936229,937,"tags=31%, list=15%, signal=26%",PPP1R9B/RANGRF/PIAS1/CLIP3/CNPY4/GNAI1/PRNP/ZDHHC2/SNCA/ATP2C1/AKT1/KCNJ11/STX3
2182,GO:0090130,tissue migration,43,0.32004474,1.07173664,0.313829787,0.57460971,0.446122057,1418,"tags=42%, list=23%, signal=32%",DAB2IP/EPB41L4B/TACSTD2/ITGA2/ITGA3/ARF6/RREB1/CTSH/CORO1C/KANK1/PFN1/FERMT1/CORO1A/EPPK1/ARSB/MAP4K4/PLCG2/VIL1
2183,GO:0006633,fatty acid biosynthetic process,68,-0.324527564,-1.08671613,0.314589666,0.57564458,0.446925522,819,"tags=38%, list=13%, signal=34%",KAT2B/MIF/APOC3/SCAP/CEACAM1/HSD17B8/SCD/LPGAT1/MECR/ABCD1/MLYCD/FADS2/NDUFAB1/MLXIPL/ERLIN1/DAGLB/ALOX5/GPX4/OXSM/ACACB/ACACA/SCD5/PNPLA8/ACLY/HACD3/LIAS
2184,GO:0021536,diencephalon development,21,-0.418435628,-1.128924794,0.315254237,0.575674264,0.446948568,703,"tags=38%, list=11%, signal=34%",BAX/WNT4/NR0B1/PAX6/MECP2/RAB3GAP1/ISL1/PCSK1
2185,GO:0043029,T cell homeostasis,16,0.423634773,1.128748616,0.314942529,0.575674264,0.446948568,853,"tags=38%, list=14%, signal=32%",TCIRG1/RPS6/LGALS9/LGALS2/RIPK3/RC3H1
2186,GO:0051606,detection of stimulus,39,0.333341242,1.089149135,0.315384615,0.575674264,0.446948568,556,"tags=21%, list=9%, signal=19%",SOD2/REEP6/TMEM120A/ITGA2/JUP/KCNQ1/TSPO/HLA-DRB1
2187,GO:2001056,positive regulation of cysteine-type endopeptidase activity,53,0.304395045,1.064373789,0.315363881,0.575674264,0.446948568,598,"tags=21%, list=10%, signal=19%",RPS27L/RPS3/RACK1/CASP8/LGALS9/DAP/ROBO1/TNFSF10/SMAD3/SIRT1/PYCARD
2188,GO:0008016,regulation of heart contraction,59,-0.336177733,-1.10105872,0.315707621,0.575908349,0.44713031,1618,"tags=41%, list=26%, signal=30%",GSK3A/EDN3/MEF2A/AGT/GCH1/CAV1/CACNA1C/PDE5A/ATP1B2/ATP2B1/TMEM38B/SLC8A2/RANGRF/PDE4D/CELF2/ISL1/GNAO1/CAMK2D/CACNA2D1/BIN1/EHD3/CHGA/TMEM65/ATP2A3
2189,GO:0010950,positive regulation of endopeptidase activity,62,0.295595685,1.062583007,0.316091954,0.576253951,0.447398632,682,"tags=21%, list=11%, signal=19%",RPS27L/RPS3/RACK1/CASP8/LGALS9/DAP/ROBO1/TNFSF10/LYN/SMAD3/SIRT1/PYCARD/PSME3
2190,GO:0032496,response to lipopolysaccharide,112,0.269288748,1.063050492,0.31661442,0.576850795,0.447862017,1145,"tags=29%, list=19%, signal=24%",CASP7/PDCD4/ALAD/DAB2IP/SOD2/CASP8/LGALS9/LYN/RPL13A/SIGIRR/CDK19/ASS1/NFKB2/TSPO/PYCARD/GSTP1/ADAM17/PLSCR4/RELA/MAPKAPK3/SELENOS/MAP2K3/CLDN1/TRIM5/PCK2/HMGCS2/CAPN2/CASP1/S100A14/PLSCR3/ZC3H12A/MAOB/FBXO3
2191,GO:0035264,multicellular organism growth,58,-0.334895351,-1.095453436,0.31726283,0.577093891,0.448050754,1038,"tags=24%, list=17%, signal=20%",TTC8/BBS2/CCM2/SPTBN2/TMED2/FTO/APBA1/GPX4/PEX5/SLC4A10/BBS4/SLC25A25/CACNA2D2/GNAS
2192,GO:0010631,epithelial cell migration,41,0.323762069,1.071263322,0.317333333,0.577093891,0.448050754,1418,"tags=44%, list=23%, signal=34%",DAB2IP/EPB41L4B/TACSTD2/ITGA2/ITGA3/ARF6/RREB1/CTSH/CORO1C/KANK1/PFN1/FERMT1/CORO1A/EPPK1/ARSB/MAP4K4/PLCG2/VIL1
2193,GO:0090132,epithelium migration,41,0.323762069,1.071263322,0.317333333,0.577093891,0.448050754,1418,"tags=44%, list=23%, signal=34%",DAB2IP/EPB41L4B/TACSTD2/ITGA2/ITGA3/ARF6/RREB1/CTSH/CORO1C/KANK1/PFN1/FERMT1/CORO1A/EPPK1/ARSB/MAP4K4/PLCG2/VIL1
2194,GO:0035020,regulation of Rac protein signal transduction,17,-0.438546471,-1.119500477,0.317857143,0.577525286,0.448385685,1016,"tags=35%, list=17%, signal=30%",CRKL/ARHGAP44/NF1/KBTBD7/RASGRF1/KBTBD6
2195,GO:0048706,embryonic skeletal system development,21,0.377617652,1.090689517,0.317961165,0.577525286,0.448385685,1007,"tags=29%, list=16%, signal=24%",MTHFD1/KIAA1217/RDH10/SMAD3/SMAD2/PBX1
2196,GO:0051258,protein polymerization,144,-0.28676712,-1.071209642,0.319502075,0.579967854,0.450282075,1127,"tags=26%, list=18%, signal=21%",CYRIA/MAPT/ABL1/EML2/CDKN1B/PDE4DIP/HDGFL3/SPIRE1/RANBP9/DMTN/SPTBN2/WASF3/KANK3/CLIP3/CORO7/TMOD1/MECP2/PAK3/CYFIP2/GPX4/KANK4/TPPP/TPPP3/MAP2/EVL/SNCA/BAIAP2/PRUNE1/PFN2/MAP1B/BIN1/BBS4/TMOD2/GSN/MAPRE3/KIF21A/ARL6
2197,GO:0043531,ADP binding,19,-0.427558813,-1.110595939,0.31270903,0.580097911,0.478246839,1632,"tags=47%, list=27%, signal=35%",MYO9B/ABCD1/CHORDC1/ATP5F1A/MYH10/MIEF1/ATP5F1D/CYB5R3/ABCC8
2198,GO:0046365,monosaccharide catabolic process,26,-0.39336347,-1.109188578,0.320882852,0.58020446,0.450465774,254,"tags=15%, list=4%, signal=15%",PFKM/GCK/ENO2/PFKFB2
2199,GO:0070231,T cell apoptotic process,19,-0.419404444,-1.106936423,0.320754717,0.58020446,0.450465774,548,"tags=21%, list=9%, signal=19%",KIFAP3/AKT1/DNAJA3/ARG2
2200,GO:1903510,mucopolysaccharide metabolic process,39,-0.362093025,-1.102791194,0.320261438,0.58020446,0.450465774,558,"tags=15%, list=9%, signal=14%",B4GAT1/ST3GAL6/CHST9/CHPF/GLCE/BPNT2
2201,GO:0030593,neutrophil chemotaxis,27,0.360415769,1.100277313,0.320293399,0.58020446,0.450465774,941,"tags=30%, list=15%, signal=25%",CAMK1D/BSG/DPEP1/LGALS3/CXADR/PPIA/PPIB/PLA2G1B
2202,GO:0045600,positive regulation of fat cell differentiation,18,0.395191278,1.098552709,0.320185615,0.58020446,0.450465774,1801,"tags=61%, list=29%, signal=43%",ZFP36L1/RREB1/WDFY2/CARM1/ZC3H12A/SIRT6/TRPM4/AAMDC/TFE3/INS/CREB1
2203,GO:0031333,negative regulation of protein-containing complex assembly,80,-0.312001471,-1.078599034,0.321005917,0.58020446,0.450465774,908,"tags=24%, list=15%, signal=21%",GSK3B/IAPP/DMTN/SPTBN2/KANK3/CLIP3/TMOD1/SVIP/KANK4/PEX5/ISL1/MAP2/SNCA/PFN2/BBS4/TMOD2/GSN/SORL1/STXBP1
2204,GO:0033157,regulation of intracellular protein transport,69,-0.321434387,-1.078553043,0.320668693,0.58020446,0.450465774,1114,"tags=26%, list=18%, signal=22%",VAMP2/SLC35D3/TMEM30A/BAG3/ARHGAP44/GSK3B/ERLEC1/GRIPAP1/NF1/CHP1/SVIP/CDK5/RAB23/ZDHHC2/PKIG/SORL1/RUFY3/B3GAT3
2205,GO:0030325,adrenal gland development,16,0.421550544,1.123195318,0.32183908,0.581355016,0.451359055,1007,"tags=31%, list=16%, signal=26%",INSR/SMAD3/TSPO/SMAD2/PBX1
2206,GO:0010453,regulation of cell fate commitment,16,-0.445291129,-1.120072141,0.322751323,0.581609232,0.451556426,934,"tags=25%, list=15%, signal=21%",MTA1/LOXL3/PAX6/OPA1
2207,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,57,0.298167395,1.071664173,0.322493225,0.581609232,0.451556426,816,"tags=23%, list=13%, signal=20%",PPIF/CTSS/ACTN4/DMD/ANK3/UTRN/NEDD4L/AKAP7/KCNQ1/WNK2/TESC/ITGB1/CFTR
2208,GO:0048863,stem cell differentiation,71,0.286576032,1.05602355,0.322766571,0.581609232,0.451556426,1250,"tags=34%, list=20%, signal=27%",YAP1/MLLT3/TACSTD2/SMYD5/RDH10/GATA6/ZNF281/RPS7/CORO1C/ITGB1/ALDH1A2/PHF5A/ZFP36L2/TCOF1/PWP1/SEMA4C/NOLC1/HNF1B/PHACTR4/RBPJ/EFNB1/CHD2/FGF2/PUS7
2209,GO:0030098,lymphocyte differentiation,130,0.260756945,1.052681714,0.32247557,0.581609232,0.451556426,1138,"tags=22%, list=19%, signal=18%",TCIRG1/RPL22/RPS6/LGALS9/ZFP36L1/ADA/SLC25A5/SMARCC1/IL18/STAT6/ARID2/HLA-DRB1/RIPK3/IL4I1/ADAM17/ITGB1/ZFP36L2/SMARCA4/GPR89B/RC3H1/PNP/CMTM7/NKAP/PBX1/PTPN2/RBPJ/ZC3H12A/JAK1
2210,GO:0055002,striated muscle cell development,55,0.300303285,1.070763136,0.323529412,0.582628788,0.452348001,1256,"tags=31%, list=20%, signal=25%",SORBS2/TMOD3/PLEC/KRT8/TPM1/LMNA/CXADR/FLII/ITGB1/AKAP13/KRT19/ACTG1/PRKD1/G6PD/PDLIM5/CTDP1/SELENON
2211,GO:0015012,heparan sulfate proteoglycan biosynthetic process,16,-0.444208914,-1.117349969,0.324514991,0.582983493,0.452623391,112,"tags=50%, list=2%, signal=49%",NDST1/EXT2/EXT1/EXTL2/B3GALT6/HS6ST1/B3GAT3/GLCE
2212,GO:0032210,regulation of telomere maintenance via telomerase,16,-0.443666472,-1.115985526,0.324514991,0.582983493,0.452623391,1465,"tags=25%, list=24%, signal=19%",GCH1/WRAP53/TERF2/ACD
2213,GO:0051058,negative regulation of small GTPase mediated signal transduction,30,0.353584201,1.099092667,0.324324324,0.582983493,0.452623391,1270,"tags=37%, list=21%, signal=29%",DAB2IP/FBP1/ITGA3/RASAL1/KANK1/ITGB1/CD2AP/MAPKAP1/ARHGAP42/CGNL1/ABL2
2214,GO:0072001,renal system development,97,0.274727668,1.05721643,0.324074074,0.582983493,0.452623391,1035,"tags=26%, list=17%, signal=22%",SEC61A1/MPST/CAT/YAP1/TACSTD2/ITGA3/AQP1/ASS1/MYO1E/RDH10/SMAD3/CTSH/ALDH1A2/SMAD2/NFIA/FBN1/CD2AP/SMAD1/HNF1B/PBX1/SDC4/RGN/NLE1/HMGCS2/APAF1
2215,GO:0061448,connective tissue development,75,-0.313669495,-1.071897202,0.324850299,0.583231533,0.452815967,1031,"tags=20%, list=17%, signal=17%",BBS2/GLG1/PBXIP1/HRAS/ACAT1/FTO/LTBP3/FKRP/SOX5/CASR/BBS4/SLC25A25/SORL1/LNPK/BPNT2
2216,GO:0045814,"negative regulation of gene expression, epigenetic",69,0.28851121,1.057620062,0.325581395,0.584189433,0.453559672,1776,"tags=39%, list=29%, signal=28%",SMYD5/LMNA/SUZ12/SIRT1/RB1/KMT2D/H1-0/LBR/SMARCA4/RIF1/H2AC13/EHMT1/H2AZ1/H2AC21/HAT1/SIRT6/DYRK1A/TRIP12/H2AC6/HMGB1/DNMT1/IFI16/SETDB1/MORC2/PHF1/MACROH2A2/DNMT3A
