"","Feature","logFC","Average.level","T_statistic","P_value","Adjusted.p_value","GeneID","chromosome"
"2810","SH3GL2",0.0772944507982327,3.18681494577419,0.765136229780039,0.449424009111407,0.96556534279626,6456,"9"
"2811","EPB41L1",0.0679222665901444,1.28924413201505,0.765103439892533,0.449443275138366,0.96556534279626,2036,"20"
"2812","SNRK",-0.116243890411682,-1.44743595487114,-0.765086402956566,0.449453285553883,0.96556534279626,54861,"3"
"2813","NFIA",0.125543085235729,-1.70802368684822,0.764912425596306,0.449555517225129,0.96556534279626,4774,"1"
"2814","IMPDH1",0.0661428570692964,-0.252023235011378,0.764357108471539,0.449881921883986,0.96556534279626,3614,"7"
"2815","SBF2",0.087744477718871,-2.22443474888608,0.764338247976956,0.449893010180094,0.96556534279626,81846,"11"
"2816","AZI2",0.0823697789127663,-1.19765141500598,0.763873678149414,0.4501661870462,0.96556534279626,64343,"3"
"2817","PCDHB16",0.14406388022685,-0.702876813774815,0.763797039269428,0.450211261754416,0.96556534279626,57717,"5"
"2818","DNAJB14",0.0625235779556674,-1.20225834819215,0.76365705893502,0.450293597260161,0.96556534279626,79982,"4"
"2819","VAMP8",0.103858407620012,1.17683408051545,0.76336775039929,0.45046379485252,0.96556534279626,8673,"2"
"2820","TK2",-0.0711395797644496,1.47627860968056,-0.763228909553945,0.450545487174161,0.96556534279626,7084,"16"
"2821","COMTD1",-0.0919787445955961,1.50266902749739,-0.763136497487824,0.450599866203997,0.96556534279626,118881,"10"
"2822","AMPD2",0.0945075135077733,3.41271951226702,0.762979870734586,0.450692040638649,0.96556534279626,271,"1"
"2823","PBLD",-0.174699566191119,1.20213349928261,-0.762350283807402,0.451062663356273,0.96556534279626,64081,"10"
"2824","SUZ12",0.0802529754346957,-2.01661700233179,0.762265130902289,0.451112804653726,0.96556534279626,23512,"17"
"2825","SYBU",0.136921979743034,-3.63001358111955,0.761857606608568,0.451352816192713,0.96556534279626,55638,"8"
"2826","PRRC2C",0.0809083765160485,0.691766188878698,0.761696177665395,0.451447910668255,0.96556534279626,23215,"1"
"2827","MAP1LC3A",0.141572135118301,-0.297588660433194,0.76118953830863,0.451746438359746,0.96556534279626,84557,"20"
"2828","AAGAB",0.111151180031726,-3.02621657133678,0.761124217213612,0.451784936065626,0.96556534279626,79719,"15"
"2829","RBBP9",-0.0557516956276602,1.20140862707059,-0.760758679514413,0.452000405479127,0.96556534279626,10741,"20"
"2830","KGD4",0.135907847283966,0.45037916263294,0.760630710323304,0.452075852378763,0.96556534279626,92259,"5"
"2831","SYNGR2",-0.0852482492668205,3.38893720505166,-0.760401642800497,0.452210922464085,0.96556534279626,9144,"17"
"2832","COX7A2L",0.0938757885474831,0.834512108587902,0.760285708672086,0.452279292312024,0.96556534279626,9167,"2"
"2833","SUGP1",0.0762093314638281,-0.801605764467639,0.759754691252927,0.452592527226439,0.96556534279626,57794,"19"
"2834","UBE2H",-0.080808807067483,0.253787256494443,-0.759746679878351,0.452597253930998,0.96556534279626,7328,"7"
"2835","AKT3",0.100550809570898,0.236350394948448,0.759728633093645,0.452607901626145,0.96556534279626,10000,"1"
"2836","TAGLN3",0.142878495749929,2.96985748142484,0.75969137337053,0.452629885520529,0.96556534279626,29114,"3"
"2837","IL16",0.12973581360229,-5.11075680468351,0.759645501955826,0.452656951329976,0.96556534279626,3603,"15"
"2838","MECR",0.0541363259845037,0.094096669990371,0.759095820261614,0.452981357848798,0.96556534279626,51102,"1"
"2839","TBC1D13",0.0707882544502213,-0.26605620566484,0.759070262758975,0.452996444494907,0.96556534279626,54662,"9"
"2840","ZCCHC3",-0.110102366355077,-1.11426453271226,-0.758934805335694,0.453076410234888,0.96556534279626,85364,"20"
"2841","MANEA",-0.14571282677062,-1.36172382184747,-0.758873169535108,0.453112798979142,0.96556534279626,79694,"6"
"2842","MRPL37",-0.0540294409882875,1.08747966427933,-0.758752587761547,0.453183993420457,0.96556534279626,51253,"1"
"2843","PLCB1",-0.0771946793318541,-1.05123803294224,-0.758684211722217,0.453224367243206,0.96556534279626,23236,"20"
"2844","ERLIN1",-0.0696050361699439,0.515541618765866,-0.758481135614252,0.453344289564234,0.96556534279626,10613,"10"
"2845","RBMS1",-0.0867779502368458,-1.68243816297023,-0.757962439668878,0.453650679403451,0.96556534279626,5937,"2"
"2846","HDAC7",-0.141233167377941,1.49867843957347,-0.757654898783875,0.453832399109297,0.96556534279626,51564,"12"
"2847","BTN2A1",-0.0933568615479456,-0.378132941009294,-0.75760755339411,0.453860378352751,0.96556534279626,11120,"6"
"2848","REM2",0.0926415608002323,-0.896288892566568,0.757398135843462,0.453984147985141,0.96556534279626,161253,"14"
"2849","PPIG",0.0678181486816669,-0.0267483988773101,0.757301590874366,0.454041214534281,0.96556534279626,9360,"2"
"2850","CYBRD1",-0.124476180738784,0.54439914102539,-0.756993072934537,0.454223604023256,0.96556534279626,79901,"2"
"2851","ECSIT",0.0745443458519409,-0.0138453499615486,0.756894114719576,0.454282115228289,0.96556534279626,51295,"19"
"2852","HDDC3",0.0959508954996737,1.19463398545787,0.756792165957203,0.454342399299288,0.96556534279626,374659,"15"
"2853","RPS5",-0.0653929828860145,3.97014656486828,-0.756777633622349,0.454350992904297,0.96556534279626,6193,"19"
"2854","EARS2",-0.0757335656699827,-0.0511949637904867,-0.756535005816174,0.45449448346652,0.96556534279626,124454,"16"
"2855","PRRC2A",0.0852253999853392,-0.120440405355444,0.75610823723777,0.454746939940115,0.96556534279626,7916,"6"
"2856","TMEM258",-0.144551544686658,1.03308634014584,-0.756063749494663,0.454773261570414,0.96556534279626,746,"11"
"2857","TUBA4A",-0.124552468068229,3.62066322022331,-0.75599456529777,0.454814196891955,0.96556534279626,7277,"2"
"2858","MYL9",-0.127198473396955,1.61321273231677,-0.755942766439555,0.454844846970657,0.96556534279626,10398,"20"
"2859","WAC",0.0936656520999777,-1.49223069532952,0.75593424102446,0.454849891689479,0.96556534279626,51322,"10"
"2860","SLC30A1",-0.109992147805101,-1.48761399628409,-0.755855437102056,0.454896523660979,0.96556534279626,7779,"1"
"2861","PLEKHA6",0.0775433670911851,1.56552097208538,0.755669476544523,0.455006576378408,0.96556534279626,22874,"1"
"2862","LAMB1",-0.0816176709077032,0.476278213411426,-0.755610763246139,0.455041326558095,0.96556534279626,3912,"7"
"2863","PLOD2",-0.150758948633633,1.28140804507052,-0.755002890376634,0.455401195223067,0.96556534279626,5352,"3"
"2864","CHMP1A",-0.062593753462698,1.47214061595993,-0.75497048007116,0.455420387242991,0.96556534279626,5119,"16"
"2865","TCF20",0.120938695402224,-2.24858735296611,0.754636316939338,0.455618292314927,0.96556534279626,6942,"22"
"2866","EIF4A2",0.0723313627847526,4.14109438375275,0.754188119969904,0.45588381222266,0.96556534279626,1974,"3"
