"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","dataset"
"4649","GO:0140894","endolysosomal toll-like receptor signaling pathway",33,-0.46340663084113,-1.30628007332572,0.122938530734633,0.337407323735393,0.265820226152245,1358,"tags=30%, list=11%, signal=27%","WASHC4/MYD88/TNIP2/F2RL1/GRAMD4/IRAK4/ZDHHC3/MAP3K7/SRC/UNC93B1","HPAP beta-cell scRNAseq"
"4650","GO:1900077","negative regulation of cellular response to insulin stimulus",33,-0.462909695250613,-1.30487927968917,0.122938530734633,0.337407323735393,0.265820226152245,1804,"tags=27%, list=14%, signal=23%","PIP4K2A/KANK1/IRS1/SOCS3/SOCS1/SLC27A4/PTPN2/GRB14/ENPP1","HPAP beta-cell scRNAseq"
"4651","GO:0044042","glucan metabolic process",70,-0.396344745766319,-1.25639279678771,0.123076923076923,0.337555941662718,0.265937312084508,2358,"tags=26%, list=18%, signal=21%","KHK/PER2/PGM2/GCGR/DYRK2/PHKG1/GYG2/AKT1/IRS1/PPP1CC/PPP1R3B/STBD1/SORBS1/PRKAG2/LEPR/ENPP1/INSR/PPP1R1A","HPAP beta-cell scRNAseq"
"4652","GO:0016925","protein sumoylation",61,-0.405829280562808,-1.26177540264577,0.123249299719888,0.33767170104589,0.266028511010107,951,"tags=15%, list=7%, signal=14%","HMG20B/PIAS3/PIAS1/RNF212/NSMCE2/EGR1/CTNNB1/PIAS2/BCL11A","HPAP beta-cell scRNAseq"
"4653","GO:2000114","regulation of establishment of cell polarity",19,0.464318248381771,1.29483719488741,0.123287671232877,0.33767170104589,0.266028511010107,238,"tags=16%, list=2%, signal=16%","RIPOR2/RAP1B/WDPCP","HPAP beta-cell scRNAseq"
"4654","GO:0070918","regulatory ncRNA processing",49,0.364917961524898,1.2593587560832,0.123417721518987,0.337797001452584,0.266127226657638,2864,"tags=37%, list=22%, signal=29%","TGFB1/TP53/TSN/ZC3H7A/SNIP1/SRRT/STAT3/MAEL/TDRD7/TUT4/BCDIN3D/HNRNPA2B1/PARN/ZC3H10/TSNAX/TDRD6/SPOUT1/AGO2","HPAP beta-cell scRNAseq"
"4655","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling",19,-0.523275445316552,1.28074716243067,0.152777777777778,0.337980508933406,0.249804487757926,1305,"tags=21%, list=11%, signal=19%","SLC9A1/RYR2/NOS1/DMD","Humanislets.com bulk RNAseq"
"4656","GO:0003333","amino acid transmembrane transport",72,-0.384514901521648,1.21100775402974,0.153005464480874,0.338301043219076,0.250041397582381,2139,"tags=31%, list=18%, signal=25%","KCNJ10/TNF/SFXN2/SLC3A1/LRRC8E/LRRC8A/TTYH1/SLC38A2/SLC66A1LP/SLC38A9/SLC36A1/SLC6A12/RGS2/SLC38A1/SLC16A10/SLC1A5/SLC1A2/SLC38A5/SLC38A3/TTYH2/SLC25A15/SLC43A1","Humanislets.com bulk RNAseq"
"4657","GO:0003151","outflow tract morphogenesis",34,-0.482168867819375,-1.48170213033717,0.0379688263498312,0.338305573375799,0.310096277991004,1718,"tags=26%, list=13%, signal=23%","RARA/NRP2/ROBO2/CITED2/PARVA/ROBO1/PLXND1/ISL1/TGFBR3","HPAP alpha-cell scRNAseq"
"4658","GO:0019058","viral life cycle",225,0.296669815048813,1.28279405400898,0.0379567496424605,0.338305573375799,0.310096277991004,1501,"tags=15%, list=12%, signal=13%","RSAD2/MID2/NECTIN2/ISG20/BSG/TMEM39A/SLC1A5/SRC/SLC3A2/NPC1/CHMP2A/USP6NL/ITGB5/LAMP3/SMC5/CD55/TSG101/ISG15/SLC7A1/CAV2/HSP90AB1/F11R/VPS4B/PPIA/ARL8B/ZNF502/PVR/CHMP1B/INPP5K/TRIM21/CHMP1A/VAPB/VPS37B","HPAP alpha-cell scRNAseq"
"4659","GO:0060021","roof of mouth development",47,-0.429092859247311,-1.28237087189395,0.123919308357349,0.338542776769684,0.26671477218349,2473,"tags=36%, list=19%, signal=29%","GDF11/IRF6/ACVR2B/SMAD2/TGFBR3/NPRL3/ITGB8/TSHZ1/FOXE1/B3GLCT/ASPH/INSIG1/TGFBR1/CLDN5/DLG1/TGFBR2/SGPL1","HPAP beta-cell scRNAseq"
"4660","GO:0070585","protein localization to mitochondrion",119,0.29059935282682,1.18437364142183,0.12393384751629,0.338542776769684,0.26671477218349,3911,"tags=45%, list=31%, signal=31%","ISG15/TOMM40/TIMM23/TIMM29/GDAP1/SH3GLB1/GRPEL1/TIMM10/LMAN1/HSPA4/FBXO7/NDUFA13/TIMM17A/PARL/MIPEP/DNAJC15/UBE2J2/MTERF4/DDIT3/COX18/RALA/CSNK2A2/PMPCB/MOAP1/SAMM50/NMT1/MTX1/FIS1/ARIH2/TIMM23B/ATG13/VPS11/TOMM70/TOMM20/AIFM1/TSPO/MAPK8/TMEM126A/UBE2L3/PITRM1/TIMM44/HTRA2/BCAP31/TOMM6/NPEPPS/HPS4/TIMM21/EIF2AK1/TIMM50/MTCH2/UBL5/GSK3A/PAM16","HPAP beta-cell scRNAseq"
"4661","GO:0097581","lamellipodium organization",69,-0.397828044451443,-1.25607011283692,0.123943661971831,0.338542776769684,0.26671477218349,4179,"tags=49%, list=33%, signal=33%","DMTN/ATP7A/CCDC88A/PIK3R1/CORO1C/ACTR3/SPATA13/ABI2/SH2B1/CYFIP1/CORO1B/TWF1/NCKAP1/ABI1/ARPIN/NCK2/BRK1/AUTS2/AVIL/SRGAP2/ENPP2/PARVB/CD44/ARPC2/MYO9B/RREB1/KANK1/ABLIM1/ABLIM2/SRC/VIL1/PLCE1/OCLN/RHOD","HPAP beta-cell scRNAseq"
"4662","GO:0016445","somatic diversification of immunoglobulins",39,-0.437769402624098,1.25130823591317,0.15327380952381,0.33871107934791,0.250344459038348,2611,"tags=36%, list=23%, signal=28%","EXOSC3/CLCF1/NHEJ1/HSPD1/RNF168/MSH3/TCF3/PTPRC/NFKBIZ/CD40/RIF1/BCL6/IL27RA/SAMHD1","Humanislets.com bulk RNAseq"
"4663","GO:0003014","renal system process",60,-0.406421988766204,-1.25651619298989,0.124118476727786,0.338749948716472,0.266877988835512,2151,"tags=27%, list=17%, signal=22%","HYAL2/RHPN2/AQP4/EMP2/SLC5A1/SGK1/F2RL1/ADCY6/ITGA3/MYO5B/SLC25A23/CLCN5/AKR1C3/NHERF1/WNK4/HNF1A","HPAP beta-cell scRNAseq"
"4664","GO:0019693","ribose phosphate metabolic process",285,0.242488669921623,1.08089699601174,0.124188588636011,0.338749948716472,0.266877988835512,2077,"tags=24%, list=16%, signal=21%","PFKP/EIF6/TGFB1/NME1/GNAI3/ADK/GMPS/AMPD2/ENO1/PNP/NDUFB8/DMAC2L/GAPDH/NPR2/AK5/NDUFAB1/PKM/ATP5F1C/SLC25A13/INS/ATP5F1D/NDUFV1/PGK1/NDUFB9/ATP5MC3/ANTKMT/ALDOB/EFL1/PAICS/ATP5MC1/ATP5PF/NDUFA13/DNAJC30/CASK/NDUFA6/NDUFV2/NT5C/GUCY1A2/OLA1/ATP5PD/NDUFB6/STAT3/ATP5F1B/SDHB/NDUFV3/PARG/NDUFA9/ARL2/PRPS1/ENTPD4/RFK/VCP/NDUFS4/NDUFS1/PDE4C/ATP6V0C/NUDT9/NUDT18/PRKACA/NDUFB3/NDUFB7/UQCC3/NDUFC2/NME3/PGAM1/ATP5PB/NDUFA11/NDUFS2/PARP1","HPAP beta-cell scRNAseq"
"4665","GO:0034237","protein kinase A regulatory subunit binding",23,0.472239328278619,1.37018207834199,0.113207547169811,0.338758203775486,0.270445638732647,2141,"tags=35%, list=17%, signal=29%","RYR2/ACBD3/PJA2/AKAP8L/WASF1/EZR/PRKACA/ARFGEF1","HPAP beta-cell scRNAseq"
"4666","GO:0099604","ligand-gated calcium channel activity",16,-0.555600412527619,-1.35137660208643,0.113268608414239,0.338758203775486,0.270445638732647,1451,"tags=38%, list=11%, signal=33%","P2RX4/GRIA3/TPCN2/FKBP1B/ITPR1/MCOLN3","HPAP beta-cell scRNAseq"
"4667","GO:0030551","cyclic nucleotide binding",21,-0.520729836885872,-1.34138996025184,0.111464968152866,0.338758203775486,0.270445638732647,391,"tags=24%, list=3%, signal=23%","STING1/RAPGEF4/FKBP1B/POPDC3/HCN4","HPAP beta-cell scRNAseq"
"4668","GO:0030371","translation repressor activity",32,-0.471646529869333,-1.31439592931566,0.11280487804878,0.338758203775486,0.270445638732647,3536,"tags=44%, list=28%, signal=32%","TRIM3/CYFIP1/CPEB3/EIF4EBP3/EIF4EBP2/ZNF540/CELF1/CPEB1/DHFR/ACO1/NANOS1/TRIM2/NHLRC3/CELF4","HPAP beta-cell scRNAseq"
"4669","GO:0030145","manganese ion binding",59,-0.412170333080874,-1.29965655558815,0.112021857923497,0.338758203775486,0.270445638732647,3285,"tags=39%, list=26%, signal=29%","LARGE1/ATP2C1/PPM1A/PIM1/GALNT2/GALNT1/PPM1M/PPM1B/ME1/PPM1K/NUDT3/DYRK2/NUDT7/SOD2/NUDT8/ARG2/ABL1/MPPE1/ABL2/B4GALT1/MTPAP/XYLT2/ABO","HPAP beta-cell scRNAseq"
"4670","GO:0140296","general transcription initiation factor binding",50,0.357501046121405,1.24627877429524,0.11371237458194,0.338758203775486,0.270445638732647,3252,"tags=42%, list=25%, signal=31%","TP53/ERCC1/EDF1/BDP1/YEATS2/NOP58/GTF2A2/GTF2B/ZBTB43/RUVBL2/GTF2F1/PSMC5/NR3C1/DRAP1/CTDP1/RUVBL1/HNRNPU/RELA/TAF7/MTOR/ZNHIT6","HPAP beta-cell scRNAseq"
"4671","GO:0004672","protein kinase activity",398,-0.305585772084889,-1.16145458167682,0.114194236926361,0.33877623621487,0.270460034825591,2520,"tags=21%, list=20%, signal=18%","NEK9/PAN3/CDK2/CLK3/UHMK1/PEAK1/TBCK/PDK3/ADCK2/ACVR2B/MAP3K11/HIPK2/KSR1/EEF2K/DMPK/NUAK1/PINK1/CAMK1/CDK6/NLK/BMPR2/PDK2/RSKR/CAMKK2/CSK/EPHA1/SYK/RPS6KL1/DYRK2/TAOK2/RIPK4/PHKG1/PTK2B/MKNK2/CAD/MAPK1/TGFBR3/AKT1/TYK2/MAP2K7/PIKFYVE/CDK5R1/RPS6KA1/SGK1/ACVR2A/IRAK4/CDK3/MAP3K7/BRD3/MAP3K9/PRKAG2/FRK/CAMK2G/MAP4K2/ABL1/ACVR1C/SRC/TGFBR1/DYRK3/EFNB3/PRKX/MAP3K1/PIM2/MARK1/MAP2K6/ERBB2/CAMK1D/PRKCH/ABL2/WNK2/RPS6KA2/MAST3/LYN/SPEG/TGFBR2/MAP3K20/NEK8/CDC42BPG/SRPK2/CRIM1/WNK4/CDC42BPA/INSR/PTK7/EPHA8","HPAP beta-cell scRNAseq"
"4672","GO:0032715","negative regulation of interleukin-6 production",32,-0.456707446219856,1.25081508175966,0.153495440729483,0.33883434404142,0.250435565101588,2410,"tags=41%, list=21%, signal=32%","HGF/TNF/GHSR/ZC3H12A/NLRX1/CX3CL1/NR1H4/KLF2/TLR4/INPP5D/GAS6/IL27RA/ARRB1","Humanislets.com bulk RNAseq"
"4673","GO:0034308","primary alcohol metabolic process",62,-0.398426304741929,1.23040362597348,0.153424657534247,0.33883434404142,0.250435565101588,2037,"tags=27%, list=18%, signal=23%","CLCN2/SCNN1B/H6PD/HSD11B2/PNLIP/ALDH3A2/ALDH1A2/ACSS1/REST/ALDH1B1/LRAT/DKK3/CEL/SULT1C4/AKR1C1/AKR1C3/DHRS3","Humanislets.com bulk RNAseq"
"4674","GO:0030496","midbody",177,0.272696865624271,1.15402942778882,0.155172413793103,0.338912133891213,0.245350788600415,2525,"tags=28%, list=20%, signal=23%","HSPA5/ANXA2/CHMP2A/GNAI3/RAB8A/IQGAP1/SH3GLB1/TSG101/MICAL3/SEPTIN7/ARL8A/HSP90B1/CHMP4C/CIAO2B/EXOC1/CHMP2B/CCDC124/NUDC/TTC28/ARL2BP/CHMP1A/ANKRD54/PKN2/VPS4B/ARL3/CENPV/ABRAXAS2/ANKRD45/ARL8B/MAPRE3/DNM2/SEPTIN2/CHMP6/RALA/FAM50B/PDCD6IP/ATXN10/GNL3/CAPG/YPEL5/CNTRL/RAB11FIP4/DCTN3/VPS37B/MAP10/SSNA1/CRMP1/CTDP1/TRAPPC14","HPAP beta-cell scRNAseq"
"4675","GO:0060219","camera-type eye photoreceptor cell differentiation",16,-0.556853336777843,-1.33058813122387,0.124401913875598,0.33896817736611,0.267049916309869,117,"tags=12%, list=1%, signal=12%","SOX9/USH1C","HPAP beta-cell scRNAseq"
"4676","GO:0001707","mesoderm formation",36,-0.455654074986863,-1.2871321170125,0.124437781109445,0.33896817736611,0.267049916309869,2086,"tags=33%, list=16%, signal=28%","BMPR2/SMAD2/KDM6B/ARMC5/EXT2/TWSG1/ITGA3/SMAD3/ITGA2/KLF4/SIX2/SFRP2","HPAP beta-cell scRNAseq"
"4677","GO:0010038","response to metal ion",218,-0.329696405345394,-1.19538756031801,0.124567474048443,0.339090943282684,0.267146635205435,1570,"tags=30%, list=12%, signal=27%","MTF1/CACNA1H/DLG2/ABAT/NFATC4/GCLC/ABCC9/SLC30A1/KHK/NDRG1/EEF2K/UCP2/MCOLN1/CREB1/NCSTN/NFE2L2/OGG1/SLC30A4/KCNC1/PAM/PTK2B/ABCB6/ACO1/KCNMB2/MT1A/P2RX4/PDX1/SOD2/PPP2CB/FBP1/ALOX5AP/SOD3/CPNE1/SLC30A8/PLSCR1/ASPH/KCNB1/CPNE8/MT1H/CAT/CDH1/MT1M/SLC25A23/BACE1/GPLD1/ANK3/GIPR/SLC12A2/MT1E/MT2A/MT1X/CLIC4/CPNE2/BECN1/RASA4/ADAM9/FXN/GLRA1/AKR1C3/IMPA2/MT1G/ADCY1/S100A16/PPIF/ABCC6","HPAP beta-cell scRNAseq"
"4678","GO:0035267","NuA4 histone acetyltransferase complex",24,0.431006299647118,1.25180966718763,0.156593406593407,0.339177420090283,0.245542838903835,3520,"tags=50%, list=28%, signal=36%","YEATS2/EP400/EPC2/RUVBL2/DMAP1/RUVBL1/MORF4L1/ACTB/BRD8/MORF4L2/MRGBP/KAT8","HPAP beta-cell scRNAseq"
"4679","GO:0043189","H4/H2A histone acetyltransferase complex",24,0.431006299647118,1.25180966718763,0.156593406593407,0.339177420090283,0.245542838903835,3520,"tags=50%, list=28%, signal=36%","YEATS2/EP400/EPC2/RUVBL2/DMAP1/RUVBL1/MORF4L1/ACTB/BRD8/MORF4L2/MRGBP/KAT8","HPAP beta-cell scRNAseq"
"4680","GO:0031396","regulation of protein ubiquitination",136,-0.348862967377116,1.18214583294038,0.153748411689962,0.339209508728501,0.250712852755769,3233,"tags=35%, list=28%, signal=26%","FANCM/CDKN2A/USP44/NMI/SOX4/HSP90AB1/RPL11/CDC14B/MAD2L2/MTBP/UBXN1/TICAM1/CAV1/AXIN1/BIRC2/SPRTN/PRKCE/INAVA/RPS3/SMAD7/BIRC3/PINX1/BCL10/SASH1/ARRDC4/RPL5/RASSF1/LRRK2/RPS7/FBXO4/DCUN1D1/OGT/NXN/TSPO/RPL23/AMER1/UBXN2A/HSP90AA1/DDX3X/UBB/ARRDC3/FBXO2/RPS2/LAPTM5/SH3RF2/SPSB4/HAMP/ARRB1","Humanislets.com bulk RNAseq"
"4681","GO:2001056","positive regulation of cysteine-type endopeptidase activity",79,-0.379936350251798,1.21120352641157,0.153950953678474,0.339473068931595,0.250907652514297,2215,"tags=34%, list=19%, signal=28%","BCL10/HSPD1/TNF/SYK/CASP1/HIP1/LGALS9/FAS/EIF2AK3/RACK1/PYCARD/BOK/TNFSF10/DLC1/BBC3/DDX3X/REST/FAM162A/RPS27L/F3/ACER2/LAPTM5/GRAMD4/EGLN3/COL4A3/MAP3K5/MYC","Humanislets.com bulk RNAseq"
"4682","GO:0010667","negative regulation of cardiac muscle cell apoptotic process",20,-0.518190318041753,1.27532925476455,0.154088050314465,0.33959211088722,0.250995637513315,1351,"tags=50%, list=12%, signal=44%","PPP1R10/PAX8/HAND2/NFE2L2/JAK2/NOTCH1/HSPA8/HEY2/NUPR1/GATA4","Humanislets.com bulk RNAseq"
"4683","GO:0010718","positive regulation of epithelial to mesenchymal transition",44,-0.426755630255176,1.24450073582798,0.154185022026432,0.339622641509434,0.251018202975646,1900,"tags=25%, list=16%, signal=21%","BMP7/BAMBI/EZH2/NOTCH1/JAG1/TGFB3/TGFBR2/FOXC1/WWTR1/IL1B/LRG1","Humanislets.com bulk RNAseq"
"4684","GO:0006450","regulation of translational fidelity",17,0.50142034687814,1.32812066710924,0.125,0.339806648575305,0.267710490609155,3219,"tags=53%, list=25%, signal=40%","DTD1/VARS2/AARSD1/LARS1/YRDC/DTD2/DNAJC2/LARS2/TARS2","HPAP beta-cell scRNAseq"
"4685","GO:0007030","Golgi organization",130,0.286008128164702,1.17047274693492,0.125,0.339806648575305,0.267710490609155,3170,"tags=35%, list=25%, signal=26%","RAB2A/TMED10/RAB8A/TMED9/ARL1/LMAN1/GAK/TANGO2/PI4K2A/BAG5/GORASP2/COG2/SEC16A/FBXW8/UBXN2B/GOLGB1/OPTN/GCC2/COG3/TMED7/COG8/LYSMD3/GOLGA5/YIPF5/YWHAZ/TMED4/PLEKHM2/ARFGEF1/NAGLU/RBSN/TMED5/GBF1/TRAPPC11/TMED1/PLK3/MYO18A/SYNE1/TJAP1/TBC1D20/GOLGA2/CUL7/NSFL1C/COG6/STX18/COG7","HPAP beta-cell scRNAseq"
"4686","GO:0031593","polyubiquitin modification-dependent protein binding",54,0.347134905370757,1.23692145799451,0.115511551155116,0.339852167034885,0.271318997928501,2541,"tags=31%, list=20%, signal=25%","SQSTM1/UFD1/BAG6/IKBKG/PRPF8/OPTN/PSMD4/VCP/ABRAXAS2/TNFAIP3/ATRIP/UBQLN1/UBXN1/ZBTB1/RAD23B/UIMC1/AGAP3","HPAP beta-cell scRNAseq"
"4687","GO:0015297","antiporter activity",91,-0.369820427167675,-1.23656687312676,0.115135834411384,0.339852167034885,0.271318997928501,2205,"tags=30%, list=17%, signal=25%","UCP2/CLCN3/SLC35A1/SLC18A2/SLC7A11/SLC25A26/SLC30A4/SLC18B1/SLC25A15/CHP1/SLC35C2/SLC44A5/SLC25A30/SLC30A8/SLC37A4/SLC35A5/SLC44A1/SLC25A23/SLC9A7/SLC4A8/SLC44A2/SLC44A4/CLCN5/SLC35D2/SLC9A6/SLC4A2/SLC9A1","HPAP beta-cell scRNAseq"
"4688","GO:1902001","fatty acid transmembrane transport",15,-0.567333401817877,-1.34578483405744,0.125198098256735,0.340114426925246,0.26795296818694,3287,"tags=40%, list=26%, signal=30%","CD36/ABCD1/AKT1/CPT1A/ABCD3/ABCD4","HPAP beta-cell scRNAseq"
"4689","GO:0060420","regulation of heart growth",33,-0.490752540665765,-1.49279473517726,0.0383589170315076,0.340358058533688,0.31197761858419,1803,"tags=30%, list=14%, signal=26%","FOXP1/SAV1/MAPK14/CITED2/YY1/CDK1/ACACB/JARID2/TGFBR3/RBP4","HPAP alpha-cell scRNAseq"
"4690","GO:0009247","glycolipid biosynthetic process",58,-0.426724952794545,-1.44266781422113,0.0384247127725565,0.340358058533688,0.31197761858419,3759,"tags=47%, list=29%, signal=33%","SCCPDH/ST8SIA1/ST3GAL2/FUT2/ST8SIA3/ST6GALNAC4/MPPE1/B4GALT6/UGT8/PIGU/GAL3ST1/ST3GAL6/PIGM/B3GALNT1/SLC30A5/B4GALT4/UGCG/PGAP1/PIGF/FA2H/ST6GALNAC5/ST3GAL5/PIGP/PGAP4/PIGN/PIGX/B4GALT3","HPAP alpha-cell scRNAseq"
"4691","GO:0002757","immune response-activating signaling pathway",298,0.272313452757075,1.2130218174428,0.0384504919682409,0.340358058533688,0.31197761858419,2846,"tags=27%, list=22%, signal=22%","RSAD2/FOSL1/NFKBIA/SHB/REG3G/BAG6/NECTIN2/DDX60/EIF2B4/EZR/INAVA/GPS2/TNFAIP3/FYN/SRC/RIPK2/UFD1/HLA-DPB1/PAK1/CYBA/CMTM3/NFKB1/USP15/PLCG2/CGAS/CSNK1A1/NR1H3/IPO5/FLOT1/ELF1/LAMP2/ZCCHC3/RIOK3/MAPKAPK2/PHB2/NR4A3/UBR2/SQSTM1/CREBBP/HCFC2/ZDHHC5/IRF1/BIRC3/UBQLN1/TRAF3/CTSS/MAPK8/PLCL2/SLC15A4/TNIP1/NPLOC4/RBCK1/TICAM1/IFIH1/CD47/TNIP2/PAWR/BCAR1/GDI1/HLA-A/PLA2G6/RABGEF1/AP3B1/IRF7/CHUK/LIME1/TICAM2/ZNRF1/FOSL2/NR1D1/LGALS3/GBP2/MAP2K6/NFKBIL1/SOS1/RELA/NOP53/STK11/ZC3H12A/DGKZ/NAIP","HPAP alpha-cell scRNAseq"
"4692","GO:1905145","cellular response to acetylcholine",21,-0.511810941382763,-1.30203451581361,0.125396825396825,0.340423495504796,0.268196462248666,1647,"tags=33%, list=13%, signal=29%","CRKL/GNAQ/CDK5R1/PLCB1/AGRN/CHRNB1/ITPR1","HPAP beta-cell scRNAseq"
"4693","GO:0031294","lymphocyte costimulation",22,-0.511643252125345,-1.31558537128611,0.125596184419714,0.340503322712986,0.26825935266343,2104,"tags=41%, list=16%, signal=34%","LGALS1/CSK/AKT1/SRC/EFNB1/EFNB3/LYN/CD24/DPP4","HPAP beta-cell scRNAseq"
"4694","GO:0051955","regulation of amino acid transport",22,-0.511580814866849,-1.31542482672003,0.125596184419714,0.340503322712986,0.26825935266343,480,"tags=55%, list=4%, signal=53%","SV2A/ARL6IP1/RGS2/SLC43A1/RAB3GAP1/SLC38A1/ABAT/PER2/SLC12A2/DTNBP1/RGS4/CLTRN","HPAP beta-cell scRNAseq"
"4695","GO:0048589","developmental growth",467,-0.298761479932419,1.12143350819428,0.154672395273899,0.340512611578207,0.251675987999556,2020,"tags=22%, list=17%, signal=19%","ADPRHL1/MTM1/RASAL1/MIR17HG/ERCC6/GHSR/WWC1/LEPR/TP53/SCNN1B/SRC/PPARA/GOLGA4/PRKG1/STK4/BCL11A/FES/PPP1R13L/SORBS2/CDH1/PROX1/NKD1/AGRN/SHH/WNT11/AGR2/ADAM15/IL7/FOSL2/EZH2/VCL/PIM1/KLF2/COMT/PPP2R3A/FGFR2/LATS2/ERBB4/EVC/NOTCH1/NOTCH2/RIMS1/EXT1/MSX2/LRP4/RPS6KB1/FGFR3/SLITRK1/TGFBR2/SMO/ZP3/FGF7/SALL4/YAP1/ATF5/LARGE1/SYT1/APOD/CLIC4/RGS2/PTGFRN/DUSP6/EREG/SIX4/EPPK1/H3-3B/SASH3/TP73/WWC2/HEY2/DLL1/GRHL2/LAMB2/FOXC1/SERP1/IFRD1/SAV1/CDKN1A/TSKU/PTPRS/HNF1B/ADRB1/SLC25A25/BCL2/FXN/WWTR1/RGMA/SOX9/WNT5A/GAS1/GDF15/SLC1A2/LPAR3/APBA2/INSR/GATA4/GATA6/FGF10/YBX3/CXCL12/ZFP36L1","Humanislets.com bulk RNAseq"
"4696","GO:0002456","T cell mediated immunity",62,-0.402310482007469,-1.24925484647594,0.125706214689266,0.340571198282547,0.268312827196973,1908,"tags=23%, list=15%, signal=19%","ZP3/EMP2/FADD/NFKBIZ/CTSC/STX7/HLA-DRA/MAP3K7/DENND1B/JAG1/IL1R1/CEACAM1/CTSH/UNC93B1","HPAP beta-cell scRNAseq"
"4697","GO:0042573","retinoic acid metabolic process",17,-0.535973493977915,1.27556540605052,0.154798761609907,0.340607291296758,0.25174596664616,1066,"tags=29%, list=9%, signal=27%","ADH1C/ADH1B/ALDH1A2/AKR1C3/RBP1","Humanislets.com bulk RNAseq"
"4698","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity",39,-0.454961405898952,-1.30219193939715,0.125937031484258,0.340966003484744,0.268623867298214,1156,"tags=18%, list=9%, signal=16%","ANK1/CAMSAP3/LLGL2/PARD6B/DLG1/NHERF1/PTK7","HPAP beta-cell scRNAseq"
"4699","GO:0030099","myeloid cell differentiation",283,-0.317861975774706,-1.1808849904663,0.126116071428571,0.341220187855696,0.268824121833957,2445,"tags=24%, list=19%, signal=20%","MYD88/NCAPG2/LTBR/SPI1/RPS6/VPS13A/ACTN1/CD74/FARP2/HIPK2/UCP2/CREB1/CDK6/ERCC2/SLC25A40/FADD/CFLAR/SNX10/PIP4K2A/ZNF16/BPGM/PTK2B/L3MBTL1/PRXL2A/RACGAP1/TGFBR3/ZFP36/MYH9/ITGB8/ACVR2A/F2RL1/ZBTB46/L3MBTL3/MEIS1/QKI/FSTL3/TRIB1/FOSL2/CTNNBIP1/CITED2/PRMT6/THOC5/SH2B3/SOCS1/PIAS3/SRC/DYRK3/PRKX/JAG1/CBFB/PTPN2/NEDD9/FASN/TMEM64/NBEAL2/LYN/TGFBR2/FLNA/SLC4A2/CEBPB/CTNNB1/MT1G/ZFP36L1/CEACAM1/GPR137B/MAFB/BMP2/PDE1B","HPAP beta-cell scRNAseq"
"4700","GO:0045648","positive regulation of erythrocyte differentiation",22,-0.506276245195791,1.26378604673176,0.155339805825243,0.341246476667711,0.252218394404426,2740,"tags=27%, list=24%, signal=21%","MIR221/ABCB10/ARNT/RHEX/INPP5D/GATA2","Humanislets.com bulk RNAseq"
"4701","GO:0042632","cholesterol homeostasis",67,-0.393792370981287,1.22133973692866,0.155313351498638,0.341246476667711,0.252218394404426,2345,"tags=37%, list=20%, signal=30%","HSDL2/GPIHBP1/ACSM1/LCAT/CES1/FGFR4/ANGPTL3/LIMA1/CYP7B1/HNF4A/NR1H4/LIPG/TSPO/APOA1/NR1H3/XBP1/ACOX1/ERRFI1/TSKU/ACSM3/CD24/IL18/AKR1C1/NR5A2/TMEM97","Humanislets.com bulk RNAseq"
"4702","GO:0055092","sterol homeostasis",67,-0.393792370981287,1.22133973692866,0.155313351498638,0.341246476667711,0.252218394404426,2345,"tags=37%, list=20%, signal=30%","HSDL2/GPIHBP1/ACSM1/LCAT/CES1/FGFR4/ANGPTL3/LIMA1/CYP7B1/HNF4A/NR1H4/LIPG/TSPO/APOA1/NR1H3/XBP1/ACOX1/ERRFI1/TSKU/ACSM3/CD24/IL18/AKR1C1/NR5A2/TMEM97","Humanislets.com bulk RNAseq"
"4703","GO:0050670","regulation of lymphocyte proliferation",110,-0.363056633165807,-1.2244905568779,0.126288659793814,0.34145658555588,0.269010363464486,2019,"tags=24%, list=16%, signal=20%","SDC4/ZP3/TCF3/FADD/SYK/GLMN/TYK2/ARG2/RASSF5/TWSG1/GPNMB/IGFBP2/BID/EFNB1/ERBB2/CD40/DLG1/SH3RF1/LYN/CD24/TGFBR2/SLC4A2/CEBPB/CTNNB1/PRLR/TNFRSF21","HPAP beta-cell scRNAseq"
"4704","GO:0003229","ventricular cardiac muscle tissue development",41,-0.430961910879457,1.23268276526074,0.155589123867069,0.341610510543174,0.252487455173858,1726,"tags=29%, list=15%, signal=25%","PPP1R13L/PROX1/TPM1/DSG2/FGFR2/RYR2/NOTCH1/DSP/HEY2/FOXC1/MYH7/ID2","Humanislets.com bulk RNAseq"
"4705","GO:0030547","signaling receptor inhibitor activity",15,-0.67823008622629,-1.7220977929318,0.0133621001985147,0.34168799079059,0.32701982064786,470,"tags=47%, list=4%, signal=45%","MTRNR2L10/DKK3/LYNX1/IGFBP2/MTRNR2L6/MTRNR2L8/IL18BP","HPAP alpha-cell scRNAseq"
"4706","GO:0031210","phosphatidylcholine binding",18,0.609205691198218,1.67100640791073,0.0119258016201025,0.34168799079059,0.32701982064786,2337,"tags=39%, list=18%, signal=32%","VDAC1/PITPNM2/CHMP2A/PITPNB/PITPNA/NF1/ESYT2","HPAP alpha-cell scRNAseq"
